latitude,elevation,name,url,photo,hasMap,longitude
47° 20′ 15″ N,2376,Kreuzeck (Allgäuer Alpen),https://de.wikipedia.org/wiki/Kreuzeck_(Allg%C3%A4uer_Alpen),https://de.wikipedia.org/wiki/Datei:Rauheck_Kreuzeck.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzeck_(Allg%C3%A4uer_Alpen)&language=de&params=47.3375_N_10.3575_E_dim:5000_region:DE-BY/AT-7_type:mountain(2376)&title=Kreuzeck,10° 21′ 27″ O
47° 36′ 45″ N,"1715,6",Kreuzberg (Bayerische Voralpen),https://de.wikipedia.org/wiki/Kreuzberg_(Bayerische_Voralpen),"https://de.wikipedia.org/wiki/Datei:Kreuzberg,_Bayerische_Voralpen,_von_Kloo-Ascheralm,_IMGP3302.jpg",https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzberg_(Bayerische_Voralpen)&language=de&params=47.6125_N_11.933055555556_E_dim:5000_region:DE-BY/AT-7_type:mountain(1715.6)&title=Kreuzberg,11° 55′ 59″ O
47° 18′ 24″ N,2428,Kratzer (Berg),https://de.wikipedia.org/wiki/Kratzer_(Berg),https://de.wikipedia.org/wiki/Datei:Kratzer.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kratzer_(Berg)&language=de&params=47.306666666667_N_10.318333333333_E_dim:5000_region:AT-7/DE-BY_type:mountain(2428)&title=Kratzer,10° 19′ 6″ O
47° 9′ 9″ N,3022,Kratzenberg (Venedigergruppe),https://de.wikipedia.org/wiki/Kratzenberg_(Venedigergruppe),"https://de.wikipedia.org/wiki/Datei:Schwarzkopf,_Schwarzkopfscharte_und_Kratzenberg_mit_N%C3%B6rdlichem_Viltragenkees_vom_Wildenkogel_b.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Kratzenberg_(Venedigergruppe)&language=de&params=47.152458_N_12.399702_E_dim:5000_region:AT-7/AT-5_type:mountain(3022)&title=Kratzenberg,12° 23′ 59″ O
47° 42′ 2″ N,1366,Kranzhorn,https://de.wikipedia.org/wiki/Kranzhorn,https://de.wikipedia.org/wiki/Datei:Kranzhorn_Oberaudorf-1.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kranzhorn&language=de&params=47.70054_N_12.18362_E_dim:5000_region:DE-BY/AT-7_type:mountain(1366),12° 11′ 1″ O
47° 5′ 49″ N,2686,Krachelspitze,https://de.wikipedia.org/wiki/Krachelspitze,https://de.wikipedia.org/wiki/Datei:Krachelspitze_mit_Lechquellengebirge.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Krachelspitze&language=de&params=47.09693_N_10.14485_E_dim:5000_region:AT-7/AT-8_type:mountain(2686),10° 8′ 41″ O
47° 27′ 19″ N,2011,Kompar,https://de.wikipedia.org/wiki/Kompar,https://de.wikipedia.org/wiki/Datei:20081011Kompar_von_Osten.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kompar&language=de&params=47.455277777778_N_11.584722222222_E_dim:5000_region:AT-7_type:mountain(2011)&title=Kompar,11° 35′ 5″ O
47° 26′ 16″ N,2202,Kohlbergspitze,https://de.wikipedia.org/wiki/Kohlbergspitze,https://de.wikipedia.org/wiki/Datei:Kohlbergspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kohlbergspitze&language=de&params=47.437777777778_N_10.799722222222_E_dim:5000_region:AT-7_type:mountain(2202),10° 47′ 59″ O
47° 14′ 53″ N,2647,Kogelseespitze,https://de.wikipedia.org/wiki/Kogelseespitze,https://de.wikipedia.org/wiki/Datei:Kogelseespitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kogelseespitze&language=de&params=47.248055555556_N_10.565277777778_E_dim:5000_region:AT-7_type:mountain(2647)&title=Kogelseespitze,10° 33′ 55″ O
47° 22′ 32″ N,2376,Knittelkarspitze,https://de.wikipedia.org/wiki/Knittelkarspitze,https://de.wikipedia.org/wiki/Datei:Knittelkarspitze_Gipfelaufbau.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Knittelkarspitze&language=de&params=47.375555555556_N_10.650555555556_E_dim:5000_region:AT-7_type:mountain(2376),10° 39′ 2″ O
47° 5′ 29″ N,3031,Äußerer Knappentröger,https://de.wikipedia.org/wiki/%C3%84u%C3%9Ferer_Knappentr%C3%B6ger,https://de.wikipedia.org/wiki/Datei:Luckenkogel_%C3%84u%C3%9Ferer_Knappentr%C3%B6ger_vom_Muntanitz.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=%C3%84u%C3%9Ferer_Knappentr%C3%B6ger&language=de&params=47.09136_N_12.59627_E_dim:5000_region:AT-7_type:mountain(3031)&title=%C3%84u%C3%9Ferer+Knappentr%C3%B6ger,12° 35′ 47″ O
47° 26′ 57″ N,2071,Knappenkopf,https://de.wikipedia.org/wiki/Knappenkopf,https://de.wikipedia.org/wiki/Datei:Knappenkopf_from_Kugelhorn.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Knappenkopf&language=de&params=47.449166666667_N_10.470277777778_E_dim:5000_region:AT-7/DE-BY_type:mountain(2071),10° 28′ 13″ O
46° 50′ 16″ N,2918,Klopaierspitze,https://de.wikipedia.org/wiki/Klopaierspitze,https://de.wikipedia.org/wiki/Datei:KlopaierspitzeFromSE.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Klopaierspitze&language=de&params=46.837777777778_N_10.546111111111_E_dim:5000_region:AT-7/IT-BZ_type:mountain(2918),10° 32′ 46″ O
47° 21′ 6″ N,2464,Klimmspitze,https://de.wikipedia.org/wiki/Klimmspitze,https://de.wikipedia.org/wiki/Datei:Klimmspitze_from_Northwest.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Klimmspitze&language=de&params=47.351666666667_N_10.506111111111_E_dim:5000_region:AT-7_type:mountain(2464),10° 30′ 22″ O
47° 6′ 59″ N,3468,Kleinvenediger,https://de.wikipedia.org/wiki/Kleinvenediger,https://de.wikipedia.org/wiki/Datei:Gro%C3%9F-_und_Kleinvenediger_vom_Wildenkogel_a.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleinvenediger&language=de&params=47.116388888889_N_12.358888888889_E_dim:5000_region:AT-7_type:mountain(3468)&title=Kleinvenediger,12° 21′ 32″ O
47° 4′ 26″ N,3770,Kleinglockner,https://de.wikipedia.org/wiki/Kleinglockner,https://de.wikipedia.org/wiki/Datei:Photo_gro%C3%9Fglockner_kleinglockner_glocknerscharte_austria_2006-09-01.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleinglockner&language=de&params=47.073888888889_N_12.696111111111_E_dim:5000_region:AT-2/AT-7_type:mountain(3770),12° 41′ 46″ O
47° 3′ 41″ N,3194,Kleiner Hexenkopf,https://de.wikipedia.org/wiki/Kleiner_Hexenkopf,https://de.wikipedia.org/wiki/Datei:Kleiner_und_Gro%C3%9Fer_Hexenkopf_von_der_Wei%C3%9Fspitze_a.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Hexenkopf&language=de&params=47.061426_N_12.409794_E_dim:5000_region:AT-7_type:mountain(3194),12° 24′ 35″ O
47° 4′ 19″ N,2852,Kleiner Happ,https://de.wikipedia.org/wiki/Kleiner_Happ,https://de.wikipedia.org/wiki/Datei:Kleines_Happ_b.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Happ&language=de&params=47.07197_N_12.329152_E_dim:5000_region:AT-7_type:mountain(2852)&title=Kleiner+Happ,12° 19′ 45″ O
47° 1′ 11″ N,3201,Großer Greiner,https://de.wikipedia.org/wiki/Kleiner_Greiner,https://de.wikipedia.org/wiki/Datei:Schlegeisspeicher_Panorama_vom_Berliner_H%C3%B6henweg_Nr_526_in_den_Zillertaler_Alpen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Greiner&language=de&params=47.019722222222_N_11.753611111111_E_dim:5000_region:AT-7_type:mountain(3201)&title=Gro%C3%9Fer+Greiner,11° 45′ 13″ O
47° 14′ 28″ N,2388,Kleiner Gilfert,https://de.wikipedia.org/wiki/Kleiner_Gilfert,https://de.wikipedia.org/wiki/Datei:Friedenssymbol_auf_dem_Kleinen_Gilfert.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Gilfert&language=de&params=47.241_N_11.755_E_dim:5000_region:AT-7_type:mountain(2388),11° 45′ 18″ O
47° 26′ 40″ N,2190,Kleiner Falk,https://de.wikipedia.org/wiki/Kleiner_Falk,https://de.wikipedia.org/wiki/Datei:Risser_Falk_und_kleiner_Falk.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Falk&language=de&params=47.444385_N_11.507194_E_dim:5000_region:AT-7_type:mountain(2190),11° 30′ 26″ O
47° 9′ 34″ N,2553,Kleine Ochsenwand,https://de.wikipedia.org/wiki/Kleine_Ochsenwand,https://de.wikipedia.org/wiki/Datei:Kleine_Ochsenwand_SW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleine_Ochsenwand&language=de&params=47.159444444444_N_11.278611111111_E_dim:5000_region:AT-7_type:mountain(2553)&title=Kleine+Ochsenwand,11° 16′ 43″ O
47° 34′ 4″ N,2116,Kleine Halt,https://de.wikipedia.org/wiki/Kleine_Halt,https://de.wikipedia.org/wiki/Datei:Hans-Berger-Haus.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleine_Halt&language=de&params=47.567796_N_12.296941_E_dim:5000_region:AT-7_type:mountain(2116)&title=Kleine+Halt,12° 17′ 49″ O
47° 5′ 30″ N,2435,Kitzmörder,https://de.wikipedia.org/wiki/Kitzm%C3%B6rder,https://de.wikipedia.org/wiki/Datei:Kitzm%C3%B6rder1a.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kitzm%C3%B6rder&language=de&params=47.091747_N_10.796685_E_dim:5000_region:AT-7_type:mountain(2435),10° 47′ 48″ O
47° 28′ 36″ N,1996,Kitzbüheler Horn,https://de.wikipedia.org/wiki/Kitzb%C3%BCheler_Horn,https://de.wikipedia.org/wiki/Datei:Kitzbueheler_Horn.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kitzb%C3%BCheler_Horn&language=de&params=47.476666666667_N_12.430833333333_E_dim:5000_region:AT-7_type:mountain(1996)&title=Kitzb%C3%BCheler+Horn,12° 25′ 51″ O
47° 4′ 4″ N,2840,Kirchdachspitze,https://de.wikipedia.org/wiki/Kirchdachspitze,https://de.wikipedia.org/wiki/Datei:Kirchdachspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kirchdachspitze&language=de&params=47.067861111111_N_11.342444444444_E_dim:5000_region:AT-7_type:mountain(2840),11° 20′ 33″ O
46° 40′ 32″ N,2689,Große Kinigat,https://de.wikipedia.org/wiki/Gro%C3%9Fe_Kinigat,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fe_Kinigat2.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fe_Kinigat&language=de&params=46.675555555556_N_12.523888888889_E_dim:5000_region:AT-7/IT-BL_type:mountain(2689)&title=Gro%C3%9Fe+Kinigat,12° 31′ 26″ O
46° 50′ 56″ N,3414,Kesselwandspitze,https://de.wikipedia.org/wiki/Kesselwandspitze,https://de.wikipedia.org/wiki/Datei:KesselwandspitzeFromNNW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kesselwandspitze&language=de&params=46.848888888889_N_10.8_E_dim:5000_region:AT-7_type:mountain(3414)&title=Kesselwandspitze,10° 48′ 0″ O
47° 6′ 2″ N,2728,Kesselspitze (Stubaier Alpen),https://de.wikipedia.org/wiki/Kesselspitze_(Stubaier_Alpen),https://de.wikipedia.org/wiki/Datei:Kesselspitze_N.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kesselspitze_(Stubaier_Alpen)&language=de&params=47.100555555556_N_11.364722222222_E_dim:5000_region:AT-7_type:mountain(2728)&title=Kesselspitze,11° 21′ 53″ O
47° 23′ 48″ N,2284,Kesselspitz,https://de.wikipedia.org/wiki/Kesselspitz,https://de.wikipedia.org/wiki/Datei:Kesselspitze_from_Glasfelderkopf.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kesselspitz&language=de&params=47.396555555556_N_10.431308333333_E_dim:5000_region:DE-BY/AT-7_type:mountain(2284),10° 25′ 53″ O
47° 36′ 24″ N,2001,Vordere Kesselschneid,https://de.wikipedia.org/wiki/Vordere_Kesselschneid,https://de.wikipedia.org/wiki/Datei:Kesselschneid.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Vordere_Kesselschneid&language=de&params=47.606666666667_N_12.277222222222_E_dim:5000_region:AT-7_type:mountain(2001)&title=Vordere+Kesselschneid,12° 16′ 38″ O
47° 2′ 17″ N,3085,Vordere Kendlspitze,https://de.wikipedia.org/wiki/Vordere_Kendlspitze,https://de.wikipedia.org/wiki/Datei:Vordere_Kendlspitze_from_Aussig-Teplitzer-Weg.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Vordere_Kendlspitze&language=de&params=47.038055555556_N_12.593055555556_E_dim:5000_region:AT-7_type:mountain(3085),12° 35′ 35″ O
47° 18′ 46″ N,2480,Kemacher,https://de.wikipedia.org/wiki/Kemacher,https://de.wikipedia.org/wiki/Datei:Inntalkette_bei_Sonnenaufgang.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kemacher&language=de&params=47.31273_N_11.366465_E_dim:5000_region:AT-7_type:mountain(2480)&title=Kemacher,11° 21′ 59″ O
47° 19′ 8″ N,2344,Kellerjoch,https://de.wikipedia.org/wiki/Kellerjoch,https://de.wikipedia.org/wiki/Datei:Kellerjoch_vom_Kuhm%C3%B6ser.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kellerjoch&language=de&params=47.318888888889_N_11.770833333333_E_dim:5000_region:AT-7_type:mountain(2344),11° 46′ 15″ O
47° 30′ 1″ N,2238,Kellenspitze,https://de.wikipedia.org/wiki/Kellenspitze,https://de.wikipedia.org/wiki/Datei:20070428-Kellespitze_MQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kellenspitze&language=de&params=47.500277777778_N_10.630555555556_E_dim:5000_region:AT-7_type:mountain(2238),10° 37′ 50″ O
46° 57′ 3″ N,3081,Keeskopf,https://de.wikipedia.org/wiki/Keeskopf,https://de.wikipedia.org/wiki/Datei:Keeskopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Keeskopf&language=de&params=46.950833333333_N_12.762222222222_E_dim:5000_region:AT-2/AT-7_type:mountain(3081),12° 45′ 44″ O
46° 58′ 9″ N,3173,Keeseck,https://de.wikipedia.org/wiki/Keeseck,https://de.wikipedia.org/wiki/Datei:Keesegg.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Keeseck&language=de&params=46.969166666667_N_12.241388888889_E_dim:5000_region:AT-7_type:mountain(3173),12° 14′ 29″ O
46° 56′ 43″ N,2776,Kastal (Berg),https://de.wikipedia.org/wiki/Kastal_(Berg),https://de.wikipedia.org/wiki/Datei:Kastal2.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kastal_(Berg)&language=de&params=46.945277777778_N_12.363055555556_E_dim:5000_region:AT-7_type:mountain(2776)&title=Kastal,12° 21′ 47″ O
47° 20′ 52″ N,2580,Kaskarspitze,https://de.wikipedia.org/wiki/Kaskarspitze,https://de.wikipedia.org/wiki/Datei:Kaskarspitze_Wegweiser_HQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kaskarspitze&language=de&params=47.347777777778_N_11.418055555556_E_dim:5000_region:AT-7_type:mountain(2580)&title=Kaskarspitze,11° 25′ 5″ O
47° 4′ 6″ N,3093,Kleiner Kaserer,https://de.wikipedia.org/wiki/Kleiner_Kaserer,https://de.wikipedia.org/wiki/Datei:Kleinerkaserer.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Kaserer&language=de&params=47.068333333333_N_11.645833333333_E_dim:5000_region:AT-7_type:mountain(3093)&title=Kleiner+Kaserer+%28Kaserer%29,11° 38′ 45″ O
47° 3′ 37″ N,3263,Großer Kaserer,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Kaserer,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Ferkaserer.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Kaserer&language=de&params=47.060277777778_N_11.6575_E_dim:5000_region:AT-7_type:mountain(3263)&title=Gro%C3%9Fer+Kaserer+%28Haserer%29,11° 39′ 27″ O
47° 25′ 48″ N,2385,Westliche Karwendelspitze,https://de.wikipedia.org/wiki/Westliche_Karwendelspitze,https://de.wikipedia.org/wiki/Datei:WestlicheKarwendelspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Westliche_Karwendelspitze&language=de&params=47.43_N_11.298888888889_E_dim:5000_region:AT-7/DE-BY_type:mountain(2385),11° 17′ 56″ O
47° 26′ 41″ N,2538,Östliche Karwendelspitze,https://de.wikipedia.org/wiki/%C3%96stliche_Karwendelspitze,https://de.wikipedia.org/wiki/Datei:Vogelkarspitze_bis_Grabenkarspitze_HQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=%C3%96stliche_Karwendelspitze&language=de&params=47.444722222222_N_11.421388888889_E_dim:5000_region:AT-7/DE-BY_type:mountain(2538),11° 25′ 17″ O
47° 33′ 56″ N,2281,Karlspitzen,https://de.wikipedia.org/wiki/Karlspitzen,https://de.wikipedia.org/wiki/Datei:2011_Wilder_Kaiser_092_Vordere_und_Hintere_Karlspitze_2260_2281.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Karlspitzen&language=de&params=47.565555555556_N_12.315555555556_E_dim:5000_region:AT-7_type:mountain(2281)&title=Karlspitzen,12° 18′ 56″ O
46° 46′ 20″ N,3462,Karlesspitze,https://de.wikipedia.org/wiki/Karlesspitze,https://de.wikipedia.org/wiki/Datei:Karlesspitze_NE.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Karlesspitze&language=de&params=46.772222222222_N_10.975_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3462)&title=Karlesspitze,10° 58′ 30″ O
46° 56′ 14″ N,3107,Karleskogel,https://de.wikipedia.org/wiki/Karleskogel,https://de.wikipedia.org/wiki/Datei:Karlesk1.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Karleskogel&language=de&params=46.937222222222_N_10.922222222222_E_dim:5000_region:AT-7_type:mountain(3107),10° 55′ 20″ O
47° 24′ 10″ N,2733,Kaltwasserkarspitze,https://de.wikipedia.org/wiki/Kaltwasserkarspitze,https://de.wikipedia.org/wiki/Datei:Kaltwasserkarspitze_von_O_MQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kaltwasserkarspitze&language=de&params=47.402777777778_N_11.450555555556_E_dim:5000_region:AT-7_type:mountain(2733),11° 27′ 2″ O
47° 5′ 15″ N,2896,Kaltenberg (Verwallgruppe),https://de.wikipedia.org/wiki/Kaltenberg_(Verwallgruppe),https://de.wikipedia.org/wiki/Datei:Kaltenberg_(Arlberg).JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kaltenberg_(Verwallgruppe)&language=de&params=47.087452777778_N_10.137352777778_E_dim:5000_region:AT-7/AT-8_type:mountain(2896)&title=Kaltenberg,10° 8′ 14″ O
47° 6′ 45″ N,3079,Kalser Bärenkopf,https://de.wikipedia.org/wiki/Kalser_B%C3%A4renkopf,https://de.wikipedia.org/wiki/Datei:KalserToerl.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kalser_B%C3%A4renkopf&language=de&params=47.1125_N_12.60111_E_dim:5000_region:AT-7_type:mountain(3079)&title=Kalser+B%C3%A4renkopf,12° 36′ 4″ O
47° 2′ 48″ N,2564,Kalkwand (Stubaier Alpen),https://de.wikipedia.org/wiki/Kalkwand_(Stubaier_Alpen),https://de.wikipedia.org/wiki/Datei:Kalkwand_S.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kalkwand_(Stubaier_Alpen)&language=de&params=47.046666666667_N_11.319166666667_E_dim:5000_region:AT-7_type:mountain(2564)&title=Kalkwand,11° 19′ 9″ O
47° 25′ 53″ N,2135,Kälbelespitze,https://de.wikipedia.org/wiki/K%C3%A4lbelespitze,https://de.wikipedia.org/wiki/Datei:Kastenkopf_Kaelbelespitze_from_Lahnerkopf.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=K%C3%A4lbelespitze&language=de&params=47.431388888889_N_10.475277777778_E_dim:5000_region:AT-7_type:mountain(2135),10° 28′ 31″ O
46° 57′ 56″ N,3253,K2 (Ötztaler Alpen),https://de.wikipedia.org/wiki/K2_(%C3%96tztaler_Alpen),https://de.wikipedia.org/wiki/Datei:K2_(%C3%96tztal)_von_Osten.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=K2_(%C3%96tztaler_Alpen)&language=de&params=46.965583_N_10.794133_E_dim:5000_region:AT-7_type:mountain(3253)&title=K2,10° 47′ 39″ O
47° 32′ 36″ N,1988,Juifen,https://de.wikipedia.org/wiki/Juifen,https://de.wikipedia.org/wiki/Datei:20100524-Juifen_vom_Torjoch.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Juifen&language=de&params=47.543333333333_N_11.625833333333_E_dim:5000_region:AT-7_type:mountain(1988)&title=Juifen,11° 37′ 33″ O
47° 21′ 15″ N,2232,Jochspitze,https://de.wikipedia.org/wiki/Jochspitze,https://de.wikipedia.org/wiki/Datei:Jochspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Jochspitze&language=de&params=47.354166666667_N_10.383333333333_E_dim:5000_region:DE-BY/AT-7_type:mountain(2232),10° 23′ 0″ O
46° 55′ 39″ N,3143,Jochköpfl,https://de.wikipedia.org/wiki/Jochk%C3%B6pfl,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Jochk%C3%B6pfl&language=de&params=46.9275_N_11.107777777778_E_dim:5000_region:AT-7_type:mountain(3143),11° 6′ 28″ O
47° 16′ 54″ N,2226,Jöchelspitze,https://de.wikipedia.org/wiki/J%C3%B6chelspitze,https://de.wikipedia.org/wiki/Datei:J%C3%B6chelspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=J%C3%B6chelspitze&language=de&params=47.281666666667_N_10.358888888889_E_dim:5000_region:AT-7_type:mountain(2226),10° 21′ 32″ O
47° 21′ 15″ N,2608,Jägerkarspitzen,https://de.wikipedia.org/wiki/J%C3%A4gerkarspitzen,https://de.wikipedia.org/wiki/Datei:Barthgrat.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=J%C3%A4gerkarspitzen&language=de&params=47.354166666667_N_11.375277777778_E_dim:5000_region:AT-7_type:mountain(2608),11° 22′ 31″ O
